Order ID,Order Date,Customer Name,Order Type,Total Quantity,Perfume Oils Quantity,Perfume Oils Bottle Sizes,Unit Price(Perfume Oil),Body Splashes Quantity,Unit Price (Body Splashes),Boxed Perfume Quantity,Boxed Perfume(Unit Price),Total Price,Payment Method,Shipping Method,Shipping Cost,Order Status
1589,2025-06-11 00:00:00,Sheila Greer,Wholesale,99,97,30ml,74.38,,,2,34.07,7353,Mobile Money,Delivery,70,Complete
1590,2025-04-14 00:00:00,Michele Holland,Wholesale,28,12,3ml,11.62,11,27.16,5,60.2,739.2,Cash,Delivery,,Complete
1591,2025-04-21 00:00:00,Kimberly Morrison,Wholesale,139,44,50ml,69.46,9,27.65,86,97.76,11792.45,Mobile Money,Delivery,80,Complete
1592,2025-01-09 00:00:00,Tracey Phillips,Retail,9,,,,2,20.16,7,94.14,699.3,Cash,Pick Up,,Complete
1593,2025-06-06 00:00:00,Michael Lopez,Wholesale,144,110,50ml,150,16,29.02,18,49.47,17854.78,Cash,Pick Up,,Complete
1594,2025-04-23 00:00:00,Jose Bennett,Wholesale,27,9,30ml,77.29,11,26.63,7,97.29,1669.57,Bank Transfer,Delivery,,Complete
1595,2025-04-26 00:00:00,May,Wholesale,145,102,30ml,72.24,28,27.17,15,97.99,9659.09,Bank Transfer,Delivery,60,Complete
1596,2025-05-19 00:00:00,Justin Anderson,Wholesale,22,20,30ml,72.83,2,27.05,,,1510.7,Cash,Pick Up,,Complete
1597,2025-01-10 00:00:00,Maame Yaa,Retail,9,7,6ml,22.23,2,20.2,,,256.01,Bank Transfer,Delivery,60,Complete
1598,2025-06-28 00:00:00,Dawn Rivera,Retail,9,,,,6,28.94,3,77.13,455.03,Mobile Money,Delivery,50,Complete
1599,2025-02-01 00:00:00,Brittney Hernandez,Wholesale,98,96,30ml,80.74,1,23.64,1,60.88,7895.56,Bank Transfer,Delivery,60,Complete
1600,2025-02-20 00:00:00,Nana Kofi B,Wholesale,93,47,15ml,28.24,17,26.9,29,61.17,3558.51,Cash,Pick Up,,Complete
1601,2025-04-11 00:00:00,Maame Yaa,Retail,3,1,6ml,19.62,2,30.57,,,80.76,Cash,Pick Up,,Complete
1602,2025-02-17 00:00:00,Anthony Randolph,Wholesale,55,34,3ml,7.92,18,20.8,3,33.73,744.87,Cash,Pick Up,,Complete
1603,2025-05-16 00:00:00,Mary Henry,Retail,8,2,30ml,83.35,2,27.78,4,57.06,490.5,Cash,Delivery,40,Complete
1604,2025-04-05 00:00:00,Heather Bowers,Retail,2,,,,2,19.81,,,39.62,Cash,Pick Up,,Complete
1605,2025-03-08 00:00:00,Daniel White,Retail,9,4,50ml,109.19,3,28.37,2,82.43,686.73,Cash,Pick Up,,Complete
1606,2025-06-03 00:00:00,Jonathan Perry,Wholesale,84,80,3ml,12.47,4,33.2,,,1190.4,Cash,Delivery,60,Complete
1607,2025-02-23 00:00:00,Anna Walker,Wholesale,56,33,15ml,36.43,22,22.58,1,30.71,1729.66,Cash,Pick Up,,Complete
1608,2025-02-24 00:00:00,Gary Ward,Wholesale,89,37,3ml,7.8,29,23.57,23,35.72,1873.69,Bank Transfer,Delivery,80,Complete
1609,2025-02-08 00:00:00,Paul Moreno,Retail,9,1,30ml,88.95,3,23.39,5,29.16,304.92,Cash,Pick Up,,Complete
1610,2025-01-16 00:00:00,Samantha Zavala MD,Wholesale,78,11,15ml,28.14,4,24.51,63,66.1,4571.88,Bank Transfer,Delivery,,Complete
1611,2025-04-13 00:00:00,Jill Conway,Wholesale,128,1,15ml,27.16,69,32.36,58,65.93,6083.94,Cash,Pick Up,,Complete
1612,2025-04-26 00:00:00,Ellen,Retail,9,6,3ml,14.65,3,32.69,,,185.97,Cash,Pick Up,,Complete
1613,2025-05-19 00:00:00,Lisa Haley,Retail,5,1,30ml,94.12,1,26.67,3,98.79,417.16,Cash,Pick Up,,Complete
1614,2025-02-15 00:00:00,Erica Moon,Retail,6,6,50ml nozzle(Preorder),142.08,,,,,852.48,Cash,Pick Up,,Complete
1615,2025-02-09 00:00:00,Janice Fernandez,Retail,10,1,50ml nozzle(Preorder),121.41,1,23.65,8,37.8,482.46,Mobile Money,Delivery,35,Complete
1616,2025-03-23 00:00:00,Thomas Short,Retail,4,4,3ml,14.68,,,,,93.72,Cash,Delivery,35,Complete
1617,2025-03-19 00:00:00,Kekeli,Retail,6,3,50ml,98.37,,,3,73.58,550.85,Cash,Delivery,35,Complete
1618,2025-06-13 00:00:00,Robert Griffin,Retail,7,7,30ml,99.26,,,,,754.82,Cash,Delivery,60,Complete
1619,2025-02-23 00:00:00,Steven Lee,Retail,7,2,3ml,8.21,5,32.38,,,228.32,Cash,Delivery,50,Complete
1620,2025-02-21 00:00:00,Tiffany Jackson,Wholesale,140,55,50ml nozzle(Preorder),105.32,22,31.88,63,81.07,11661.37,Mobile Money,Delivery,60,Complete
1621,2025-03-09 00:00:00,Kimberly Smith,Wholesale,84,79,3ml,8.23,,,5,28.58,863.07,Cash,Delivery,70,Complete
1622,2025-02-16 00:00:00,Michael Ayala,Wholesale,147,118,3ml,9.55,11,31.04,18,57.09,2495.96,Mobile Money,Delivery,,Complete
1623,2025-05-27 00:00:00,Jessica Garcia,Retail,8,5,50ml nozzle(Preorder),148.66,2,27.55,1,47.13,905.53,Mobile Money,Delivery,60,Complete
1624,2025-01-14 00:00:00,Michele Cherry,Retail,3,,,,3,24.5,,,108.5,Cash,Delivery,35,Complete
1625,2025-02-25 00:00:00,Maria Case,Wholesale,118,15,30ml,61.97,82,25.77,21,43.48,3955.77,Cash,Pick Up,,Complete
1626,2025-02-13 00:00:00,Brittany Stevens,Wholesale,13,5,6ml,8.22,2,34.24,6,93.49,670.52,Cash,Delivery,,Complete
1627,2025-03-25 00:00:00,Brandon Brown,Retail,6,5,50ml nozzle(Preorder),115.16,,,1,67.83,683.63,Mobile Money,Delivery,40,Complete
1628,2025-05-07 00:00:00,Kristin Andrews,Wholesale,144,52,50ml,147.15,40,22.54,52,36.8,10467,Cash,Pick Up,,Complete
1629,2025-06-06 00:00:00,David Hughes,Retail,5,1,50ml,109.94,,,4,90.31,471.18,Cash,Pick Up,,Complete
1630,2025-03-26 00:00:00,Jessica Smith,Wholesale,52,28,50ml,98.56,19,21.18,5,40.55,3434.85,Mobile Money,Delivery,70,Complete
1631,2025-02-05 00:00:00,Kimberly May,Retail,9,7,3ml,8.87,2,30.03,,,122.15,Cash,Pick Up,,Complete
1632,2025-04-12 00:00:00,Nicole Richards,Wholesale,39,9,50ml nozzle(Preorder),118.93,,,30,35.1,2123.37,Cash,Pick Up,,Complete
1633,2025-05-13 00:00:00,Angel Reilly,Wholesale,146,48,3ml,12.51,22,22.51,76,67.9,6256.1,Cash,Pick Up,,Complete
1634,2025-06-20 00:00:00,Richard Turner,Retail,6,5,50ml nozzle(Preorder),137,,,1,78.76,763.76,Cash,Pick Up,,Complete
1635,2025-06-15 00:00:00,Preston Kim,Wholesale,66,50,3ml,6.75,1,22.73,15,49.75,1106.48,Cash,Pick Up,,Complete
1636,2025-01-06 00:00:00,Munira,Retail,2,1,15ml,47.53,,,1,39.74,87.27,Mobile Money,Delivery,,Complete
1637,2025-02-20 00:00:00,Matthew Wells,Wholesale,95,84,3ml,7.6,,,11,62.41,1384.91,Bank Transfer,Delivery,60,Complete
1638,2025-06-12 00:00:00,Brandy Myers,Retail,8,1,50ml nozzle(Preorder),129.67,3,19.58,4,97.65,639.01,Mobile Money,Delivery,60,Complete
1639,2025-06-05 00:00:00,Ellen,Wholesale,59,10,50ml nozzle(Preorder),130.06,7,34.32,42,57.53,4017.1,Mobile Money,Delivery,60,Complete
1640,2025-03-29 00:00:00,Kimberly Choi,Wholesale,35,7,30ml,59.55,12,33.53,16,31.01,1375.37,Mobile Money,Delivery,60,Complete
1641,2025-06-19 00:00:00,Michael Sloan,Retail,4,1,3ml,9.49,1,21.27,2,55.38,141.52,Mobile Money,Delivery,,Complete
1642,2025-06-10 00:00:00,Irene B,Wholesale,44,18,3ml,5.8,5,18.39,21,68.2,1628.55,Cash,Pick Up,,Complete
1643,2025-02-02 00:00:00,Monica Brooks,Retail,1,1,6ml,18.14,,,,,18.14,Cash,Pick Up,,Complete
1644,2025-06-20 00:00:00,Munira,Wholesale,99,44,30ml,84.55,46,19.12,9,81.43,5402.59,Bank Transfer,Delivery,70,Complete
1645,2025-01-31 00:00:00,Kristen Peters,Retail,3,3,3ml,8.99,,,,,26.97,Cash,Pick Up,,Complete
1646,2025-01-20 00:00:00,Nana Akua Lawyer,Retail,6,4,50ml,113,1,23.22,1,94.53,604.75,Cash,Delivery,35,Complete
1647,2025-03-13 00:00:00,Aaron Carlson,Wholesale,12,2,3ml,8.61,7,24.15,3,39.66,305.25,Cash,Delivery,,Complete
1648,2025-03-14 00:00:00,Maame Yaa,Wholesale,119,92,3ml,8.69,23,32.65,4,29.61,1738.87,Mobile Money,Delivery,70,Complete
1649,2025-03-05 00:00:00,Theresa Torres,Wholesale,93,40,6ml,19.59,16,29.64,37,74.23,4084.35,Mobile Money,Delivery,80,Complete
1650,2025-06-09 00:00:00,Kekeli,Retail,7,7,15ml,41.35,,,,,289.45,Cash,Pick Up,,Complete
1651,2025-04-22 00:00:00,Maadwoa,Retail,6,2,6ml,24.08,3,22.27,1,88.59,253.56,Cash,Delivery,50,Complete
1652,2025-05-22 00:00:00,Zoe,Wholesale,36,32,3ml,6.79,,,4,86.04,561.44,Cash,Pick Up,,Complete
1653,2025-06-21 00:00:00,Stephanie Cooper,Retail,7,4,30ml,83.24,,,3,65.17,528.47,Mobile Money,Delivery,,Complete
1654,2025-02-20 00:00:00,Matthew Hunt,Wholesale,43,37,50ml nozzle(Preorder),77.03,,,6,52.68,3226.19,Mobile Money,Delivery,60,Complete
1655,2025-05-16 00:00:00,Daniel Davenport,Retail,8,1,3ml,10.8,3,21.9,4,33.74,261.46,Cash,Delivery,50,Complete
1656,2025-02-16 00:00:00,Christopher Marsh,Retail,5,1,6ml,9.94,3,21.34,1,29.25,103.21,Cash,Pick Up,,Complete
1657,2025-01-02 00:00:00,Sarah Randolph,Retail,8,6,30ml,91.92,2,26.43,,,639.38,Bank Transfer,Delivery,35,Complete
1658,2025-05-30 00:00:00,Julia Dunn MD,Wholesale,109,20,15ml,41.69,56,33.12,33,59.45,4710.37,Cash,Delivery,60,Complete
1659,2025-03-26 00:00:00,Ella A,Wholesale,127,4,3ml,13.33,4,24.85,119,58.64,7130.88,Cash,Pick Up,,Complete
1660,2025-01-10 00:00:00,Brett Swanson,Wholesale,23,3,30ml,76.01,1,29.33,19,36.95,959.41,Cash,Pick Up,,Complete
1661,2025-05-27 00:00:00,Bob,Wholesale,145,141,50ml nozzle(Preorder),106.59,,,4,78.4,15342.79,Cash,Pick Up,,Complete
1662,2025-06-15 00:00:00,Ella A,Wholesale,87,22,15ml,37.02,5,26.53,60,86.16,6116.69,Cash,Pick Up,,Complete
1663,2025-06-01 00:00:00,Mr. Carl Rios,Retail,7,7,50ml nozzle(Preorder),103.26,,,,,722.82,Cash,Pick Up,,Complete
1664,2025-01-13 00:00:00,Manuel Mccullough,Wholesale,112,48,3ml,8.52,37,24.49,27,35.17,2264.68,Cash,Delivery,,Complete
1665,2025-05-30 00:00:00,Jerry Jensen,Retail,4,1,15ml,41.55,1,21.59,2,77.6,218.34,Cash,Pick Up,,Complete
1666,2025-02-05 00:00:00,Kevin Cunningham,Wholesale,120,103,3ml,11.06,,,17,93.6,2730.38,Bank Transfer,Delivery,,Complete
1667,2025-05-20 00:00:00,Maadwoa,Wholesale,137,117,6ml,7.39,17,24.98,3,88.55,1634.94,Mobile Money,Delivery,80,Complete
1668,2025-02-07 00:00:00,Eugene Patterson,Wholesale,66,47,50ml,105.76,19,26.58,,,5475.74,Cash,Pick Up,,Complete
1669,2025-04-13 00:00:00,David Walker,Wholesale,119,2,50ml,104.85,93,27.99,24,48.86,4045.41,Bank Transfer,Delivery,60,Complete
1670,2025-05-10 00:00:00,Jessica Larsen,Retail,9,2,3ml,10.72,2,32.96,5,53.64,355.56,Cash,Delivery,,Complete
1671,2025-06-20 00:00:00,Nicholas Humphrey,Wholesale,144,44,3ml,7.24,7,18.8,93,62.15,6230.11,Cash,Pick Up,,Complete
1672,2025-05-08 00:00:00,May,Wholesale,103,72,15ml,36.71,5,19.56,26,74.65,4751.82,Bank Transfer,Delivery,70,Complete
1673,2025-05-29 00:00:00,Ian Torres,Retail,3,3,30ml,94.52,,,,,283.56,Cash,Pick Up,,Complete
1674,2025-05-29 00:00:00,Casey Obrien,Retail,1,1,50ml,111.92,,,,,161.92,Mobile Money,Delivery,50,Complete
1675,2025-03-14 00:00:00,Shannon Taylor,Retail,7,,,,7,33.29,,,273.03,Cash,Delivery,40,Complete
1676,2025-02-16 00:00:00,Deborah Mercado,Wholesale,91,48,3ml,11.63,22,25.82,21,85.45,2920.73,Cash,Pick Up,,Complete
1677,2025-06-06 00:00:00,Bernard Smith,Wholesale,113,89,15ml,41.62,20,24.4,4,67.37,4461.66,Cash,Pick Up,,Complete
1678,2025-03-28 00:00:00,Amanda Perkins,Retail,8,8,6ml,9.1,,,,,112.8,Bank Transfer,Delivery,40,Complete
1679,2025-04-13 00:00:00,Ellen,Wholesale,97,74,50ml nozzle(Preorder),96.43,7,27.22,16,37,7998.36,Bank Transfer,Delivery,80,Complete
1680,2025-06-04 00:00:00,Kevin Escobar,Wholesale,16,13,15ml,32.6,1,20.57,2,99.1,642.57,Cash,Pick Up,,Complete
1681,2025-03-05 00:00:00,Kimberly Lutz,Retail,1,,,,,,1,49.59,84.59,Bank Transfer,Delivery,35,Complete
1682,2025-03-05 00:00:00,Reginald Diaz,Wholesale,58,45,3ml,7.01,6,26.08,7,57.35,953.38,Mobile Money,Delivery,80,Complete
1683,2025-03-13 00:00:00,Bob,Retail,9,8,30ml,86.65,,,1,87.76,820.96,Cash,Delivery,40,Complete
1684,2025-03-16 00:00:00,Raymond Quinn,Retail,3,2,50ml,88.76,,,1,50.89,268.41,Bank Transfer,Delivery,40,Complete
1685,2025-05-18 00:00:00,John Dixon,Retail,7,1,50ml nozzle(Preorder),124.21,3,33.5,3,81.82,520.17,Bank Transfer,Delivery,50,Complete
1686,2025-04-24 00:00:00,Jonathan Bates,Wholesale,145,138,30ml,71.7,,,7,67.68,10448.36,Mobile Money,Delivery,80,Complete
1687,2025-06-07 00:00:00,Renee Mendez,Wholesale,63,41,6ml,21.13,19,28.65,3,96.2,1699.28,Cash,Pick Up,,Complete
1688,2025-05-31 00:00:00,Jose Griffin,Wholesale,107,89,30ml,66.59,17,26.61,1,68.84,6527.72,Cash,Delivery,80,Complete
1689,2025-05-03 00:00:00,Travis Hopkins,Retail,1,,,,,,1,72.19,107.19,Bank Transfer,Delivery,35,Complete
1690,2025-05-18 00:00:00,Nancy Webb,Wholesale,103,88,15ml,26.82,1,26.07,14,58.42,3274.11,Bank Transfer,Delivery,70,Complete
1691,2025-05-29 00:00:00,Daniel Freeman,Retail,4,3,6ml,14.98,1,30.06,,,110,Bank Transfer,Delivery,35,Complete
1692,2025-02-04 00:00:00,Jacob Williams,Retail,10,,,,6,26.25,4,31.54,283.66,Cash,Pick Up,,Complete
1693,2025-05-23 00:00:00,Terry Ward,Retail,3,,,,2,33.65,1,99.9,167.2,Cash,Pick Up,,Complete
1694,2025-04-19 00:00:00,Jesse Williams,Retail,8,6,15ml,46.84,,,2,46.87,424.78,Cash,Delivery,50,Complete
1695,2025-02-26 00:00:00,Mrs. Michele Boyd,Retail,8,5,50ml,120.56,,,3,96.62,892.66,Cash,Pick Up,,Complete
1696,2025-03-28 00:00:00,Christabel C,Wholesale,114,16,15ml,29.79,31,24.88,67,55.45,5033.07,Cash,Delivery,70,Complete
1697,2025-02-11 00:00:00,Sandy Baker,Wholesale,33,25,50ml,115,5,21.89,3,31.87,3080.06,Cash,Pick Up,,Complete
1698,2025-06-27 00:00:00,Carrie Valdez,Wholesale,50,9,6ml,21.88,18,31.57,23,58.83,2118.27,Cash,Pick Up,,Complete
1699,2025-01-26 00:00:00,Matthew Houston,Retail,7,2,50ml,86.06,2,18.47,3,33.69,310.13,Cash,Pick Up,,Complete
1700,2025-05-31 00:00:00,Christabel C,Retail,9,8,3ml,7.25,1,33.38,,,126.38,Cash,Delivery,35,Complete
1701,2025-04-24 00:00:00,Jamie Solomon,Retail,8,7,6ml,22.87,,,1,40.45,200.54,Cash,Pick Up,,Complete
1702,2025-01-20 00:00:00,Heather Parrish,Wholesale,75,57,50ml nozzle(Preorder),96.56,4,22.47,14,39.82,6151.28,Cash,Pick Up,,Complete
1703,2025-06-28 00:00:00,Afia A,Wholesale,19,6,15ml,29.19,8,30.92,5,62.47,784.85,Cash,Delivery,50,Complete
1704,2025-05-12 00:00:00,Mr. Larry Shaw,Retail,9,,,,7,27.42,2,98.11,438.16,Cash,Delivery,50,Complete
1705,2025-01-13 00:00:00,Ellen,Wholesale,148,59,15ml,42.51,64,24.15,25,82.17,6107.94,Cash,Pick Up,,Complete
1706,2025-02-07 00:00:00,Sandra C,Retail,5,5,15ml,44.78,,,,,223.9,Cash,Pick Up,,Complete
1707,2025-06-24 00:00:00,Christopher Jones,Wholesale,34,8,6ml,21.4,6,34.74,20,48.55,1350.64,Cash,Pick Up,,Complete
1708,2025-01-08 00:00:00,Christine Lopez,Wholesale,121,56,6ml,9.7,50,22.99,15,74.19,2805.55,Mobile Money,Delivery,,Complete
1709,2025-01-18 00:00:00,Nana Kofi B,Retail,3,,,,3,24.01,,,72.03,Mobile Money,Delivery,,Complete
1710,2025-02-28 00:00:00,Mitchell Wilson,Retail,4,,,,2,23.59,2,73.74,254.66,Bank Transfer,Delivery,60,Complete
1711,2025-04-12 00:00:00,Robert Cortez,Wholesale,74,29,6ml,20.49,21,18.2,24,89.76,3190.65,Bank Transfer,Delivery,60,Complete
1712,2025-03-08 00:00:00,Mr. Daniel Martin,Retail,9,1,15ml,49.83,6,22.74,2,46.32,278.91,Cash,Pick Up,,Complete
1713,2025-05-22 00:00:00,Alison Williams,Wholesale,142,53,15ml,38.61,68,26.08,21,72.61,5344.58,Cash,Pick Up,,Complete
1714,2025-06-09 00:00:00,Iddris,Wholesale,37,9,30ml,88.65,17,26.71,11,46.39,1762.21,Cash,Pick Up,,Complete
1715,2025-05-04 00:00:00,Candace Soto,Retail,10,8,6ml,23.04,2,30.99,,,296.3,Cash,Delivery,50,Complete
1716,2025-03-06 00:00:00,Kenneth Brown,Wholesale,128,26,30ml,79.15,35,22.31,67,44.74,5836.33,Bank Transfer,Delivery,,Complete
1717,2025-06-15 00:00:00,Ellen,Wholesale,148,57,30ml,61.53,75,22,16,68.9,6329.61,Mobile Money,Delivery,70,Complete
1718,2025-01-13 00:00:00,Christopher Mullen,Retail,1,1,50ml,98.91,,,,,98.91,Bank Transfer,Delivery,,Complete
1719,2025-06-27 00:00:00,Kristy Smith,Wholesale,48,9,3ml,11.95,7,18.25,32,44.56,1711.22,Mobile Money,Delivery,50,Complete
1720,2025-04-09 00:00:00,Mary Campbell,Retail,7,6,3ml,14.3,,,1,64.57,150.37,Cash,Pick Up,,Complete
1721,2025-06-16 00:00:00,Nana Kofi B,Wholesale,81,24,30ml,83.09,23,22.91,34,94.04,5798.45,Cash,Delivery,80,Complete
1722,2025-03-21 00:00:00,Jerry Haney,Wholesale,136,12,30ml,65.4,100,31.31,24,83.18,5982.12,Cash,Delivery,70,Complete
1723,2025-02-16 00:00:00,Carolyn Greer,Retail,2,,,,,,2,42.3,144.6,Cash,Delivery,60,Complete
1724,2025-06-21 00:00:00,Bob,Retail,10,6,3ml,9.78,3,33.35,1,31.32,190.05,Cash,Pick Up,,Complete
1725,2025-04-05 00:00:00,Rebecca Hoover,Retail,2,,,,,,2,93.16,186.32,Cash,Pick Up,,Complete
1726,2025-06-07 00:00:00,Matthew Baker,Wholesale,29,22,15ml,24.53,3,25.6,4,51.32,821.74,Cash,Pick Up,,Complete
1727,2025-05-21 00:00:00,Grace Chavez,Retail,10,7,50ml,135.37,,,3,54.44,1170.91,Cash,Delivery,60,Complete
1728,2025-05-23 00:00:00,Crystal Cruz,Wholesale,102,68,6ml,12.16,25,25.8,9,29.11,1733.87,Bank Transfer,Delivery,,Complete
1729,2025-04-20 00:00:00,Dale Heath,Wholesale,126,67,50ml nozzle(Preorder),111.65,43,31.29,16,33.23,9437.7,Bank Transfer,Delivery,80,Complete
1730,2025-06-29 00:00:00,Maadwoa,Wholesale,122,114,3ml,10.9,6,22.02,2,29.6,1503.92,Cash,Delivery,70,Complete
1731,2025-05-27 00:00:00,Jennifer Hernandez,Retail,8,8,30ml,80.29,,,,,642.32,Mobile Money,Delivery,,Complete
1732,2025-04-27 00:00:00,John Mendez,Wholesale,24,14,15ml,34.97,5,34.52,5,36.48,844.58,Cash,Pick Up,,Complete
1733,2025-06-05 00:00:00,Richard Gordon,Wholesale,41,31,30ml,76.47,4,31.33,6,34.95,2765.59,Mobile Money,Delivery,60,Complete
1734,2025-03-27 00:00:00,John Anderson,Retail,3,3,6ml,10.77,,,,,32.31,Cash,Pick Up,,Complete
1735,2025-03-10 00:00:00,Samantha Prince,Wholesale,121,6,50ml nozzle(Preorder),127.31,103,33.53,12,47.03,4781.81,Cash,Pick Up,,Complete
1736,2025-05-10 00:00:00,Marie Boyd,Wholesale,147,88,15ml,32.14,43,32.17,16,31.27,4711.95,Cash,Pick Up,,Complete
1737,2025-04-13 00:00:00,Munira,Wholesale,38,23,3ml,11.05,15,18.31,,,578.8,Bank Transfer,Delivery,50,Complete
1738,2025-05-01 00:00:00,Andrew Moreno,Retail,7,4,30ml,83.43,,,3,87.56,596.4,Cash,Pick Up,,Complete
1739,2025-03-09 00:00:00,Robert Clarke,Wholesale,149,83,3ml,5.53,35,26.25,31,74.94,3770.88,Bank Transfer,Delivery,70,Complete
1740,2025-01-02 00:00:00,Kevin Figueroa,Wholesale,29,4,3ml,8.34,13,33.88,12,94.54,1608.28,Cash,Pick Up,,Complete
1741,2025-01-01 00:00:00,Melissa Davis,Wholesale,95,71,50ml nozzle(Preorder),118.95,20,19,4,36.36,8970.89,Cash,Pick Up,,Complete
1742,2025-04-03 00:00:00,John Hall,Retail,2,2,15ml,37.79,,,,,110.58,Bank Transfer,Delivery,35,Complete
1743,2025-01-19 00:00:00,Diane Mcdowell,Retail,1,,,,,,1,31.16,31.16,Cash,Pick Up,,Complete
1744,2025-03-21 00:00:00,Colin Fletcher,Retail,1,,,,1,22.36,,,22.36,Bank Transfer,Delivery,,Complete
1745,2025-02-03 00:00:00,Laura Wilson,Retail,5,1,50ml,126.97,1,25.02,3,67.98,415.93,Cash,Delivery,60,Complete
1746,2025-03-21 00:00:00,Matthew Watts,Retail,8,1,50ml nozzle(Preorder),104.4,6,28.61,1,79.91,415.97,Mobile Money,Delivery,60,Complete
1747,2025-05-24 00:00:00,Jack Moore,Wholesale,60,57,3ml,7.22,,,3,31.27,505.35,Cash,Pick Up,,Complete
1748,2025-04-23 00:00:00,Dawn Wyatt,Retail,4,1,30ml,97.85,,,3,43.36,227.93,Cash,Pick Up,,Complete
1749,2025-01-10 00:00:00,Jacob Hill,Wholesale,92,19,50ml,61.87,53,32.65,20,98.49,4875.78,Cash,Pick Up,,Complete
1750,2025-05-19 00:00:00,Nicole Gutierrez,Retail,4,4,50ml nozzle(Preorder),149.82,,,,,599.28,Cash,Pick Up,,Complete
1751,2025-04-14 00:00:00,Karen Wood,Retail,3,2,30ml,98.42,,,1,85.44,282.28,Cash,Pick Up,,Complete
1752,2025-04-03 00:00:00,Dawn Parker,Wholesale,90,42,30ml,83.75,3,33.76,45,78.74,7162.08,Cash,Pick Up,,Complete
1753,2025-01-09 00:00:00,Michael Fitzgerald,Retail,6,,,,2,34.34,4,39.48,261.6,Bank Transfer,Delivery,35,Complete
1754,2025-01-08 00:00:00,Mary Adkins,Retail,6,,,,,,6,63.52,381.12,Cash,Pick Up,,Complete
1755,2025-03-17 00:00:00,Michael Martin,Wholesale,65,12,3ml,8.95,5,26.63,48,55.93,2995.19,Cash,Delivery,70,Complete
1756,2025-03-01 00:00:00,James Morgan,Retail,7,,,,2,20.86,5,29.71,190.27,Cash,Pick Up,,Complete
1757,2025-03-22 00:00:00,Melissa Mann,Retail,2,2,3ml,14.17,,,,,68.34,Cash,Delivery,40,Complete
1758,2025-01-29 00:00:00,Vincent Smith,Retail,1,,,,,,1,89.92,124.92,Cash,Delivery,35,Complete
1759,2025-01-09 00:00:00,Charles Frost,Wholesale,94,83,50ml nozzle(Preorder),108.23,10,25.48,1,92.12,9330.01,Cash,Pick Up,,Complete
1760,2025-06-01 00:00:00,Austin Walker,Wholesale,132,25,30ml,79.94,97,32.36,10,61.39,5831.32,Bank Transfer,Delivery,80,Complete
1761,2025-01-04 00:00:00,Andrew Cruz,Wholesale,65,8,3ml,13.35,3,22.89,54,76.78,4401.59,Bank Transfer,Delivery,80,Complete
1762,2025-01-17 00:00:00,Miss Kelly Dawson,Wholesale,6,2,6ml,21.45,2,32.93,2,58.85,226.46,Cash,Pick Up,,Complete
1763,2025-03-04 00:00:00,Irene B,Wholesale,62,41,50ml,115.81,10,20.96,11,67.27,5697.78,Cash,Pick Up,,Complete
1764,2025-05-05 00:00:00,Theresa Wilkins,Retail,3,,,,2,24.59,1,30.39,79.57,Cash,Pick Up,,Complete
1765,2025-04-10 00:00:00,Jessica Harris,Wholesale,10,6,30ml,88.06,4,33.45,,,702.16,Bank Transfer,Delivery,40,Complete
1766,2025-05-09 00:00:00,Regina Mitchell,Retail,5,,,,5,33.22,,,166.1,Cash,Pick Up,,Complete
1767,2025-02-27 00:00:00,Kyle Black,Wholesale,61,42,50ml,138.28,6,23.21,13,78.32,6965.18,Cash,Pick Up,,Complete
1768,2025-01-03 00:00:00,Akosua B,Retail,8,6,15ml,39.92,,,2,43.69,326.9,Cash,Pick Up,,Complete
1769,2025-06-10 00:00:00,Nana Akua Lawyer,Retail,6,2,30ml,83.67,1,19.8,3,66.68,387.18,Mobile Money,Delivery,,Complete
1770,2025-04-18 00:00:00,Munira,Wholesale,62,50,15ml,31.29,3,19.62,9,29.1,1945.26,Bank Transfer,Delivery,60,Complete
1771,2025-05-11 00:00:00,Christopher Johnson,Wholesale,97,31,50ml nozzle(Preorder),119.68,,,66,66.95,8128.78,Cash,Pick Up,,Complete
1772,2025-03-27 00:00:00,Aaron Moore,Wholesale,44,7,30ml,69.35,5,21.74,32,37.8,1863.75,Bank Transfer,Delivery,60,Complete
1773,2025-06-01 00:00:00,Penny Gomez MD,Retail,6,6,15ml,47.86,,,,,322.16,Mobile Money,Delivery,35,Complete
1774,2025-02-06 00:00:00,Kelly Mclaughlin,Retail,5,1,3ml,9,3,32.33,1,58.17,199.16,Bank Transfer,Delivery,35,Complete
1775,2025-01-30 00:00:00,Brandon Mitchell,Retail,9,2,15ml,41.93,1,25.88,6,29.78,323.42,Cash,Delivery,35,Complete
1776,2025-06-05 00:00:00,Blessing,Wholesale,63,,,,23,21.21,40,78.43,3685.03,Bank Transfer,Delivery,60,Complete
1777,2025-05-25 00:00:00,Suzanne Bailey,Wholesale,23,11,3ml,9.46,8,33.47,4,80.04,691.98,Cash,Pick Up,,Complete
1778,2025-05-26 00:00:00,Afia A,Wholesale,134,111,50ml,92.03,6,27.35,17,33.87,10955.22,Cash,Pick Up,,Complete
1779,2025-03-02 00:00:00,Destiny Obrien,Retail,3,,,,3,27.45,,,117.35,Cash,Delivery,35,Complete
1780,2025-03-26 00:00:00,Timothy Andrews,Wholesale,23,17,50ml,147.43,3,26.64,3,69.9,2795.93,Cash,Delivery,,Complete
1781,2025-02-11 00:00:00,Jason Rodriguez,Retail,1,,,,,,1,40.1,40.1,Cash,Pick Up,,Complete
